RollNo,Gender,Math_Marks,Science_Marks,Arts_Marks,Study_Hours_Per_Week,Recommended_Stream
4241,Male,43,65,57,38,Technical
482,Female,40,81,26,33,Technical
1013,Female,66,94,63,17,Technical
3509,Male,74,82,91,29,Technical
1351,Female,92,91,65,21,Technical
2225,Female,82,94,84,14,Technical
4036,Female,41,91,93,5,Technical
2367,Female,66,68,34,36,Technical
1885,Female,59,72,92,39,Technical
1707,Male,45,96,48,10,Technical
3991,Female,37,86,29,16,Technical
4727,Male,42,68,95,18,Academic
3218,Male,91,96,56,30,Technical
4072,Female,79,100,85,18,Technical
948,Female,31,98,75,31,Technical
2658,Male,85,44,93,27,Technical
3772,Male,67,68,92,11,Academic
545,Female,87,94,80,29,Technical
650,Female,31,57,98,7,Academic
388,Female,61,60,66,23,Technical
112,Female,79,93,32,32,Academic
1786,Female,93,36,26,32,Technical
4557,Female,64,64,68,32,Technical
4797,Male,100,68,100,28,Technical
1065,Male,72,75,39,39,Technical
4846,Male,74,53,36,39,Technical
904,Female,69,70,55,15,Technical
5565,Male,83,86,67,26,Technical
146,Female,88,72,46,23,Technical
4590,Female,69,44,50,19,Technical
2523,Female,62,57,44,38,Technical
338,Male,89,66,57,12,Technical
4516,Male,74,96,49,18,Technical
1374,Male,90,54,56,29,Technical
483,Female,47,48,35,8,Technical
1195,Male,66,83,100,34,Technical
2671,Male,40,96,35,19,Technical
1139,Male,32,49,100,17,Academic
3850,Female,70,41,37,21,Technical
2681,Male,76,80,25,18,Technical
2352,Female,71,77,68,14,Technical
1608,Female,60,82,77,33,Technical
5101,Male,55,96,55,18,Technical
4833,Female,87,86,32,15,Technical
2840,Male,90,86,43,37,Technical
3450,Male,98,42,76,17,Technical
2308,Female,85,75,87,29,Technical
3425,Female,35,94,86,17,Technical
870,Female,61,57,82,30,Technical
3711,Female,45,79,61,7,Technical
5504,Male,86,37,84,36,Technical
5397,Female,53,40,35,15,Technical
438,Female,31,39,42,11,Academic
2409,Male,84,63,82,13,Technical
5182,Male,64,35,46,27,Technical
2497,Male,65,35,70,34,Technical
2827,Male,36,77,59,20,Technical
4255,Female,77,99,77,36,Technical
5472,Female,50,71,38,36,Technical
2849,Female,79,40,74,32,Technical
4761,Female,42,92,25,39,Technical
1855,Female,48,68,60,15,Technical
3435,Female,64,63,37,6,Technical
572,Female,88,66,54,34,Technical
1331,Female,60,44,55,8,Technical
4885,Male,94,48,62,19,Technical
2605,Male,66,68,43,16,Technical
5037,Female,64,77,95,40,Technical
3110,Male,100,78,41,9,Technical
1249,Female,94,84,43,13,Technical
2379,Female,86,36,69,16,Technical
1852,Male,61,44,40,7,Technical
3848,Male,37,79,70,40,Technical
1829,Female,62,40,74,37,Technical
3539,Female,55,78,91,28,Technical
4880,Male,45,62,56,39,Academic
987,Male,66,68,49,22,Technical
1701,Male,53,99,84,24,Technical
2597,Female,66,82,88,18,Technical
1658,Male,92,71,70,8,Technical
3488,Female,99,77,77,37,Technical
2720,Male,36,35,57,35,Academic
2531,Female,82,48,43,35,Technical
2802,Female,48,35,82,19,Academic
160,Female,88,72,81,14,Technical
1585,Male,86,89,58,30,Technical
179,Male,56,74,36,23,Technical
3722,Male,76,49,97,29,Technical
994,Male,38,56,96,31,Academic
1075,Male,62,60,56,12,Technical
4134,Female,99,82,48,17,Technical
2595,Female,100,52,60,27,Technical
1000,Male,39,46,44,39,Technical
1490,Male,66,97,59,19,Technical
4186,Male,65,89,68,31,Technical
3788,Male,61,85,48,18,Academic
3057,Female,39,82,33,12,Technical
2758,Male,96,96,53,11,Technical
3776,Male,59,95,61,9,Technical
1160,Male,63,56,46,26,Technical
4552,Female,86,53,76,5,Technical
2749,Male,80,68,35,22,Technical
3210,Female,81,56,25,38,Technical
3357,Female,37,68,96,5,Academic
1595,Female,97,58,28,38,Technical
3478,Male,36,81,48,4,Technical
2748,Male,64,35,40,8,Technical
1551,Male,77,67,34,29,Technical
1796,Female,84,87,99,39,Technical
2490,Female,95,39,60,24,Technical
4793,Female,92,64,93,18,Technical
2420,Male,98,95,78,14,Technical
3059,Male,41,58,63,33,Technical
5499,Male,70,38,45,11,Technical
539,Female,47,39,49,35,Academic
1914,Male,100,68,79,18,Technical
5305,Female,67,84,84,27,Technical
960,Male,46,61,52,6,Technical
2036,Female,50,57,90,27,Academic
2251,Male,77,95,29,39,Technical
2667,Female,68,79,64,6,Technical
2677,Female,61,81,55,14,Technical
1974,Female,37,99,40,40,Technical
529,Female,62,82,32,12,Technical
4030,Female,72,90,100,26,Technical
1133,Male,91,82,35,29,Technical
5485,Female,31,95,35,11,Technical
5257,Male,66,62,66,37,Technical
3801,Female,48,55,40,6,Technical
354,Male,81,91,40,12,Technical
1635,Male,76,76,78,39,Technical
4218,Male,32,98,47,27,Technical
4342,Male,33,98,39,6,Technical
1753,Male,44,44,43,9,Technical
4585,Male,41,71,47,21,Technical
3039,Female,91,46,97,40,Technical
5041,Male,97,76,98,11,Technical
3390,Male,56,93,57,22,Technical
608,Female,53,70,82,18,Academic
4717,Female,59,89,43,19,Technical
1201,Male,68,68,47,15,Technical
4768,Female,40,87,51,33,Technical
4996,Male,61,35,62,40,Academic
2539,Female,95,85,66,6,Technical
345,Male,87,61,92,40,Technical
5092,Female,37,77,40,4,Technical
4543,Male,42,52,55,8,Technical
5038,Female,63,87,33,9,Technical
360,Male,95,51,66,26,Technical
5346,Female,89,68,81,12,Technical
5487,Male,64,81,48,22,Technical
4991,Male,59,41,32,38,Technical
3001,Male,88,40,27,17,Technical
2465,Female,52,84,54,8,Technical
1607,Male,48,55,32,27,Technical
1863,Male,89,55,95,24,Technical
5200,Male,68,56,74,39,Technical
3029,Female,72,43,47,16,Technical
3121,Male,42,49,46,11,Technical
4074,Female,76,45,38,22,Technical
851,Male,64,98,36,8,Academic
5279,Female,47,38,31,13,Technical
3080,Female,42,96,44,5,Technical
3883,Male,37,81,87,5,Technical
4464,Female,82,71,60,20,Technical
833,Female,68,58,61,15,Technical
787,Female,92,55,46,12,Technical
4314,Male,85,41,67,40,Technical
3949,Female,99,77,84,7,Technical
4742,Male,69,48,30,27,Technical
4579,Female,71,36,36,20,Technical
2784,Male,90,99,79,8,Technical
1798,Male,73,59,81,12,Technical
291,Male,53,82,74,22,Technical
1676,Male,33,54,98,11,Academic
2786,Male,53,35,63,30,Academic
1276,Female,58,89,39,40,Technical
320,Female,100,70,97,10,Technical
5498,Male,80,39,62,40,Technical
2798,Male,48,64,28,40,Technical
2008,Female,60,38,45,24,Technical
2955,Male,32,72,69,18,Technical
3105,Female,54,40,91,21,Academic
596,Male,75,100,90,7,Technical
2565,Female,53,44,58,25,Technical
1749,Female,37,97,46,22,Technical
422,Male,73,96,82,7,Technical
4493,Female,51,56,61,27,Technical
1910,Male,61,83,30,28,Technical
3978,Female,55,82,64,27,Technical
4486,Female,38,70,75,31,Technical
392,Male,38,71,25,22,Technical
1872,Female,67,67,88,15,Technical
5054,Female,66,50,26,18,Technical
2538,Male,99,41,71,18,Technical
2473,Female,78,94,68,5,Technical
2430,Male,36,49,29,22,Technical
1503,Male,97,74,60,7,Technical
2972,Female,72,48,70,18,Technical
4390,Female,68,48,72,22,Technical
892,Female,37,73,62,12,Technical
5210,Female,85,68,100,17,Technical
4545,Male,76,50,31,30,Technical
1763,Female,94,60,34,28,Technical
879,Female,94,45,46,14,Technical
1525,Female,83,52,63,40,Technical
2061,Male,94,93,100,24,Technical
559,Male,42,83,34,25,Technical
804,Male,48,97,73,18,Technical
3782,Male,95,81,77,35,Academic
4116,Male,50,47,74,26,Academic
273,Female,54,62,29,36,Technical
3890,Female,74,80,34,29,Technical
4592,Female,88,77,34,16,Technical
4863,Female,72,85,90,33,Technical
299,Female,74,73,31,6,Technical
1671,Female,64,85,40,19,Technical
1078,Male,37,99,66,26,Technical
1426,Male,51,86,73,9,Academic
2345,Female,48,51,70,21,Technical
3570,Male,30,66,75,15,Academic
3591,Male,39,47,78,7,Academic
1430,Male,82,49,79,31,Technical
298,Female,93,78,47,16,Technical
3748,Male,100,84,31,29,Technical
2203,Male,87,52,74,15,Technical
4677,Male,79,64,30,7,Technical
442,Male,97,69,92,34,Technical
1979,Male,78,56,25,38,Technical
1005,Male,86,88,35,20,Technical
2606,Male,58,56,76,17,Technical
4827,Female,60,90,71,31,Technical
3092,Female,77,92,59,4,Technical
3595,Male,44,59,58,39,Technical
5023,Female,67,70,49,37,Technical
3564,Female,33,37,71,15,Technical
4435,Male,59,83,91,5,Technical
4835,Male,79,99,98,6,Technical
472,Male,86,40,26,8,Technical
4503,Male,76,39,73,8,Technical
5152,Female,31,96,46,24,Technical
370,Female,78,76,41,26,Technical
2808,Male,100,60,68,14,Technical
610,Female,66,92,97,23,Technical
3964,Male,39,53,57,10,Academic
2362,Female,80,60,38,25,Technical
4529,Male,44,86,36,23,Technical
1805,Male,41,52,82,38,Academic
3667,Female,42,49,92,22,Technical
390,Female,98,93,47,30,Technical
5340,Male,56,46,69,25,Technical
4708,Male,74,100,100,34,Technical
3843,Female,33,57,31,18,Technical
2588,Female,99,49,56,13,Technical
1540,Male,60,86,56,38,Technical
2357,Female,49,74,95,8,Technical
327,Female,62,68,66,32,Technical
5558,Male,70,37,94,21,Academic
4634,Female,90,88,98,7,Technical
534,Male,31,75,60,6,Technical
3598,Female,57,43,80,36,Technical
3157,Female,100,94,87,37,Technical
4411,Male,39,98,89,6,Technical
5572,Male,68,51,27,22,Technical
3237,Female,82,55,51,5,Technical
2458,Male,75,59,78,16,Technical
2818,Female,59,82,91,26,Technical
1768,Female,86,77,98,38,Technical
1634,Male,39,47,25,39,Technical
1162,Female,83,55,83,21,Technical
744,Male,45,67,67,26,Technical
1741,Male,49,73,62,38,Technical
432,Female,58,73,58,36,Technical
625,Female,50,43,62,37,Academic
1722,Male,88,40,76,16,Technical
2217,Male,96,90,86,27,Technical
5310,Male,74,100,34,21,Technical
2162,Female,46,35,40,5,Academic
2755,Female,85,66,58,4,Technical
2333,Female,41,52,94,22,Academic
618,Male,82,38,27,37,Technical
4401,Female,83,42,90,11,Technical
4753,Male,75,89,64,4,Technical
4639,Male,80,90,32,11,Technical
2257,Male,55,81,71,16,Technical
1253,Female,46,69,99,36,Technical
2713,Male,35,54,97,18,Academic
900,Female,55,53,55,32,Technical
2981,Male,83,68,45,4,Technical
1279,Female,48,68,26,16,Technical
3012,Male,34,84,95,19,Technical
2031,Female,40,56,74,37,Academic
2699,Male,74,87,93,22,Technical
5433,Male,43,35,34,5,Academic
4658,Female,32,93,99,30,Technical
4969,Female,67,64,53,34,Technical
1935,Female,55,84,74,27,Technical
2261,Female,58,79,62,31,Technical
772,Female,74,68,90,15,Technical
2846,Female,50,37,90,7,Academic
691,Male,68,68,83,28,Technical
5289,Female,79,50,48,22,Technical
1775,Female,68,85,34,23,Technical
579,Female,66,45,78,21,Technical
872,Female,35,44,70,20,Academic
3713,Male,75,72,36,34,Academic
2855,Female,54,95,37,29,Technical
239,Female,93,53,72,14,Technical
3531,Female,82,57,45,22,Technical
1242,Male,54,92,39,23,Technical
275,Female,30,75,54,21,Technical
270,Female,87,68,70,11,Technical
5112,Female,75,49,61,27,Technical
5225,Female,42,60,52,33,Technical
4292,Female,65,71,61,29,Technical
1944,Female,80,51,62,25,Technical
2386,Male,66,79,94,29,Technical
4480,Male,50,99,77,22,Technical
4772,Female,79,49,49,29,Technical
2657,Female,47,43,82,14,Academic
4976,Female,61,59,35,30,Technical
1920,Male,50,39,96,27,Academic
2484,Male,36,76,46,35,Technical
4113,Female,47,52,39,24,Technical
3274,Male,78,90,53,16,Technical
1932,Female,44,90,47,25,Technical
1826,Female,66,44,31,20,Technical
1874,Female,82,37,78,26,Technical
2670,Female,64,100,52,6,Technical
931,Female,48,84,76,18,Technical
5068,Female,84,39,29,15,Academic
4293,Male,62,74,32,6,Technical
745,Male,90,46,33,5,Technical
4228,Female,40,49,100,5,Academic
506,Female,89,84,71,25,Technical
4297,Male,91,68,95,7,Academic
1765,Female,56,100,54,37,Technical
5492,Female,64,99,88,26,Technical
5584,Female,85,80,58,12,Technical
5065,Male,66,81,28,4,Technical
3480,Female,33,65,79,39,Academic
3961,Female,88,97,35,25,Technical
1566,Male,61,57,68,40,Technical
2046,Male,76,53,62,32,Technical
5369,Female,55,74,31,40,Technical
289,Female,66,36,89,13,Academic
812,Female,31,45,95,40,Academic
3214,Male,82,69,62,18,Technical
1170,Male,45,80,79,29,Technical
2232,Male,85,89,29,33,Technical
106,Male,99,85,44,35,Academic
2875,Female,39,48,74,16,Academic
4127,Male,74,58,99,25,Technical
805,Male,41,85,46,7,Academic
2143,Female,72,71,59,26,Academic
216,Female,45,92,44,20,Technical
2381,Male,89,95,89,16,Technical
3842,Female,42,54,82,31,Academic
1191,Female,100,77,26,23,Technical
2930,Male,45,52,53,18,Technical
2349,Female,61,56,69,6,Technical
4034,Male,63,93,56,22,Technical
5044,Male,83,79,36,24,Technical
2167,Male,90,100,62,7,Academic
4100,Male,89,57,57,39,Technical
3154,Male,66,68,41,16,Technical
2893,Female,56,52,90,32,Technical
2789,Male,83,51,38,24,Technical
5232,Female,81,64,35,17,Technical
2213,Male,50,36,28,28,Technical
1439,Male,35,99,39,5,Academic
267,Male,71,77,57,22,Technical
2104,Male,79,85,42,32,Technical
3609,Male,48,92,99,20,Technical
3406,Male,51,58,73,36,Technical
1975,Female,67,55,80,4,Technical
1116,Female,83,43,46,14,Technical
852,Female,50,57,99,10,Academic
592,Female,53,100,66,23,Technical
2389,Male,91,60,27,17,Technical
3994,Male,47,74,69,25,Technical
5218,Male,60,67,45,33,Technical
3233,Female,76,54,66,31,Technical
5306,Male,62,91,81,9,Technical
726,Male,48,68,93,32,Academic
5512,Female,66,100,99,23,Technical
484,Female,81,65,68,6,Technical
5488,Male,39,73,61,35,Technical
823,Male,40,89,78,19,Technical
2419,Male,54,55,69,34,Technical
3611,Male,57,38,30,4,Technical
2211,Male,30,60,35,18,Technical
905,Male,68,89,97,18,Technical
3969,Female,71,51,44,14,Technical
235,Female,66,89,98,19,Technical
4726,Female,49,57,59,19,Technical
5008,Male,31,98,60,40,Technical
4378,Male,68,99,62,30,Technical
314,Male,72,82,49,13,Technical
5541,Female,53,72,42,30,Technical
2457,Female,85,49,32,38,Technical
4461,Male,73,98,96,12,Academic
4770,Female,66,46,28,24,Technical
686,Male,60,39,41,29,Academic
4110,Male,77,68,77,34,Technical
1431,Female,69,84,43,19,Technical
2883,Female,75,44,25,31,Technical
693,Male,76,51,66,19,Technical
2218,Female,66,89,49,19,Technical
4922,Male,47,45,48,17,Technical
3774,Male,47,52,56,16,Technical
2946,Male,65,60,41,20,Technical
5213,Female,33,79,55,8,Academic
4171,Male,33,66,55,11,Academic
4851,Male,30,68,90,16,Academic
973,Male,75,93,62,6,Technical
168,Female,38,43,73,22,Academic
1123,Female,68,73,98,22,Technical
2806,Male,32,80,86,35,Technical
1723,Female,44,37,48,21,Academic
3083,Female,92,96,32,27,Technical
4854,Male,65,69,39,37,Technical
3525,Female,93,81,55,37,Academic
2281,Male,98,88,76,13,Technical
1125,Female,79,98,48,16,Technical
3983,Female,49,72,66,26,Technical
167,Male,48,57,86,38,Academic
4720,Female,49,68,67,14,Technical
2198,Female,83,88,54,20,Technical
998,Female,87,35,42,26,Technical
2958,Male,92,99,93,16,Technical
5303,Female,91,75,79,28,Technical
3138,Male,55,83,32,13,Technical
4913,Male,62,57,54,31,Technical
4305,Female,66,90,77,6,Technical
5276,Female,65,73,81,14,Technical
1998,Male,42,40,76,22,Academic
3547,Female,32,94,34,4,Technical
4215,Female,41,73,60,11,Academic
1435,Female,51,79,75,31,Technical
2114,Male,53,82,85,40,Technical
1316,Male,99,72,65,18,Technical
3997,Male,73,41,62,19,Technical
5012,Female,55,63,42,17,Technical
820,Female,95,82,67,21,Technical
4699,Male,82,86,29,33,Technical
5334,Male,66,96,35,28,Technical
5115,Male,80,86,68,22,Technical
3230,Female,74,52,52,34,Technical
5502,Female,67,79,36,13,Technical
5486,Female,46,83,90,17,Technical
913,Male,96,50,29,30,Technical
2868,Male,31,76,48,20,Technical
4256,Male,34,61,70,4,Academic
395,Female,47,40,27,12,Technical
3035,Female,76,37,36,35,Technical
3380,Female,38,65,69,22,Technical
5496,Male,47,73,68,38,Technical
3013,Female,99,83,75,28,Technical
4310,Male,71,59,50,13,Technical
256,Male,77,90,50,24,Technical
3043,Male,57,81,78,4,Technical
4385,Female,80,47,65,12,Academic
676,Female,54,68,29,25,Technical
4118,Female,32,77,83,38,Technical
1668,Male,66,97,61,25,Technical
1715,Female,78,79,91,25,Technical
2326,Male,49,77,63,22,Technical
2235,Female,30,72,95,16,Academic
4990,Female,89,53,62,6,Technical
1450,Male,66,69,90,27,Technical
1790,Female,47,80,44,35,Technical
4985,Male,66,82,31,19,Technical
2886,Male,100,89,53,17,Technical
1456,Female,33,76,100,37,Technical
4331,Female,76,78,64,11,Technical
4632,Male,53,50,34,8,Technical
5228,Male,89,61,40,36,Technical
5167,Male,56,100,35,4,Technical
4542,Female,91,42,76,19,Technical
5005,Female,63,64,40,17,Technical
786,Female,53,41,87,31,Academic
197,Female,93,80,62,13,Academic
896,Female,78,66,60,22,Technical
1416,Female,71,38,41,24,Technical
2233,Female,52,77,73,38,Technical
2096,Female,46,90,94,39,Technical
2690,Female,64,88,72,32,Technical
821,Female,37,64,26,27,Technical
1367,Female,34,60,94,16,Academic
2204,Female,84,36,38,5,Technical
4422,Female,42,47,99,28,Technical
3552,Female,89,49,58,29,Technical
5268,Male,68,61,37,12,Technical
5473,Male,35,48,93,35,Academic
3454,Male,67,43,76,29,Academic
3670,Male,75,87,96,16,Technical
1062,Female,34,74,46,30,Technical
3873,Male,41,36,62,19,Academic
2551,Female,77,63,62,22,Academic
2598,Female,61,64,80,31,Technical
2878,Female,32,99,42,8,Technical
2850,Female,70,83,87,22,Technical
1951,Male,58,88,90,26,Technical
734,Female,61,58,97,22,Technical
1266,Female,55,63,46,38,Technical
4989,Male,52,79,75,22,Technical
3031,Female,88,53,27,11,Technical
3032,Female,82,85,85,10,Technical
1396,Male,80,100,33,29,Technical
1204,Female,100,73,58,29,Technical
5401,Female,95,88,68,14,Technical
2220,Female,39,84,43,19,Technical
1158,Female,91,67,78,35,Technical
4919,Female,42,62,55,40,Academic
4450,Female,66,44,87,28,Technical
3077,Female,62,38,56,22,Technical
1898,Female,53,71,57,21,Technical
5035,Male,100,66,67,16,Technical
5355,Female,74,49,42,14,Technical
5384,Female,60,53,74,20,Technical
4706,Female,32,50,67,9,Academic
1408,Female,32,40,96,38,Academic
723,Male,43,41,99,18,Technical
4904,Female,41,49,75,27,Academic
3696,Female,55,98,100,14,Technical
3887,Male,75,39,39,7,Academic
2007,Female,88,73,98,28,Technical
4740,Female,32,59,76,6,Academic
5085,Male,40,62,92,20,Academic
2152,Male,55,78,27,26,Technical
4483,Female,33,81,50,24,Technical
4163,Female,63,92,62,24,Technical
3945,Male,87,40,95,12,Technical
5311,Male,37,42,34,36,Technical
4109,Female,84,84,39,15,Technical
3527,Female,44,58,88,9,Academic
3062,Male,46,85,47,16,Technical
4426,Female,35,94,92,15,Technical
5331,Male,66,46,85,28,Academic
1870,Male,92,81,62,18,Technical
4361,Male,51,35,95,6,Academic
4458,Female,52,66,31,6,Technical
5304,Female,58,46,96,28,Academic
2765,Male,55,87,65,40,Technical
4596,Female,84,97,85,8,Technical
1243,Female,94,73,72,21,Technical
290,Male,49,61,57,22,Technical
1294,Female,73,64,69,35,Technical
2616,Female,74,37,34,35,Technical
1724,Female,52,48,58,36,Technical
3374,Female,93,72,74,20,Technical
2445,Female,41,84,99,4,Technical
477,Male,89,54,78,22,Technical
4216,Male,70,62,94,9,Technical
4693,Female,52,38,94,21,Academic
3985,Female,51,50,66,29,Technical
4403,Female,52,55,51,40,Technical
1535,Male,40,40,62,15,Academic
4531,Female,79,59,48,25,Technical
5028,Male,75,96,86,33,Technical
1987,Male,77,99,36,35,Technical
1410,Female,88,68,89,6,Technical
1876,Male,83,78,67,39,Technical
2882,Female,81,48,64,24,Technical
5180,Male,81,70,83,8,Technical
4865,Female,65,69,31,33,Technical
4185,Male,100,53,59,8,Technical
531,Male,77,53,60,31,Technical
4027,Female,63,37,34,18,Technical
4855,Female,94,100,99,26,Technical
4962,Female,86,35,60,32,Technical
5078,Male,51,53,51,35,Technical
286,Female,87,60,73,26,Technical
991,Male,62,61,84,27,Technical
5474,Female,70,78,73,31,Technical
4901,Male,86,40,27,27,Technical
681,Male,86,66,29,39,Technical
217,Female,30,91,62,12,Technical
5403,Female,70,44,47,22,Technical
2483,Female,70,68,33,16,Technical
423,Female,34,88,80,31,Technical
1531,Female,52,82,39,7,Academic
5259,Male,99,90,30,26,Technical
1545,Female,79,96,26,38,Technical
2190,Male,76,63,32,35,Technical
4790,Female,67,55,81,9,Technical
5566,Male,58,81,82,14,Technical
2108,Female,75,75,88,33,Technical
2398,Male,38,85,64,22,Technical
832,Female,82,84,50,26,Technical
1484,Male,38,36,56,39,Academic
3785,Female,48,37,90,17,Technical
152,Female,90,63,95,11,Technical
1577,Female,98,43,57,22,Technical
3953,Female,98,90,38,10,Technical
325,Male,66,96,40,28,Technical
4558,Male,77,90,62,33,Technical
2124,Male,60,86,85,5,Technical
3493,Female,55,81,95,23,Technical
2111,Male,62,46,63,40,Technical
2736,Female,45,72,48,35,Technical
4548,Female,73,68,77,35,Technical
5230,Female,56,35,84,36,Technical
4876,Female,80,79,99,17,Technical
4501,Female,38,96,32,38,Technical
476,Male,72,35,100,10,Academic
128,Female,62,99,72,22,Technical
3599,Male,55,65,61,17,Technical
2708,Male,95,86,90,33,Technical
4978,Female,86,70,90,21,Technical
2131,Male,90,68,64,4,Technical
4366,Male,68,44,56,22,Technical
5442,Female,93,90,45,13,Technical
902,Male,66,89,76,20,Technical
3223,Male,79,60,78,12,Academic
210,Male,32,68,61,5,Technical
4238,Male,89,73,33,17,Technical
574,Female,77,76,56,37,Technical
3117,Female,47,93,95,7,Technical
2659,Male,60,44,95,22,Academic
2066,Female,88,46,35,15,Technical
1992,Male,56,83,33,29,Academic
238,Female,92,97,64,22,Technical
5528,Male,82,93,43,10,Technical
2340,Male,53,38,68,29,Academic
3333,Male,32,68,26,21,Technical
3020,Male,79,88,53,20,Technical
3017,Female,92,51,51,23,Technical
459,Female,87,72,49,35,Technical
4035,Male,77,73,85,16,Technical
3966,Female,48,90,56,30,Technical
1909,Male,52,40,33,6,Technical
4008,Male,83,77,51,38,Technical
549,Male,55,84,78,10,Technical
2459,Female,96,95,60,9,Technical
2747,Female,81,86,43,36,Technical
1478,Female,85,48,45,17,Technical
4434,Female,42,74,36,30,Technical
1493,Male,91,63,62,5,Technical
3859,Male,41,84,80,6,Technical
132,Male,67,79,35,17,Academic
1648,Female,43,69,68,32,Technical
3705,Male,88,53,80,8,Technical
1423,Male,100,83,58,14,Technical
5009,Female,55,88,62,18,Technical
5192,Female,47,53,38,36,Technical
700,Male,92,100,67,30,Technical
2471,Female,84,53,41,40,Technical
5086,Male,66,84,76,24,Technical
3241,Male,41,46,56,5,Academic
3003,Male,38,76,59,30,Technical
2950,Female,99,37,50,12,Academic
2912,Female,30,72,62,15,Technical
2966,Female,86,97,64,12,Academic
3770,Male,85,40,66,18,Technical
4674,Female,67,44,75,24,Technical
3234,Female,35,74,94,8,Technical
2296,Male,98,64,46,8,Technical
2982,Female,54,68,25,22,Technical
3558,Female,64,74,88,24,Technical
260,Female,58,36,41,15,Technical
3164,Female,38,46,53,18,Academic
4774,Male,98,75,71,38,Academic
4170,Female,76,87,34,17,Technical
511,Male,36,37,50,9,Technical
5322,Male,89,79,59,16,Technical
837,Male,54,39,65,24,Academic
684,Male,32,79,76,4,Technical
1475,Male,93,98,46,21,Technical
257,Female,67,80,32,14,Technical
2902,Female,66,65,65,9,Technical
4259,Male,43,46,55,33,Academic
1291,Male,92,66,67,24,Technical
2725,Male,95,99,49,40,Technical
553,Male,51,50,75,13,Academic
4007,Female,84,70,95,19,Technical
845,Male,79,88,93,10,Technical
1931,Male,48,85,55,9,Technical
2350,Male,93,86,58,9,Technical
4934,Male,77,69,32,24,Technical
597,Female,58,96,51,13,Technical
2937,Female,70,39,43,24,Technical
2450,Male,85,98,71,6,Technical
2766,Male,74,38,98,23,Technical
2543,Female,48,61,90,24,Academic
1288,Male,96,66,83,22,Technical
3401,Male,88,83,96,34,Technical
4721,Female,79,68,40,29,Technical
3421,Female,98,63,46,14,Technical
5135,Male,42,58,62,34,Technical
3339,Female,73,90,48,14,Technical
4734,Male,43,71,32,12,Technical
1369,Female,94,71,33,22,Technical
5510,Female,76,65,55,16,Technical
4388,Female,56,52,74,25,Technical
1640,Female,46,54,56,21,Technical
5162,Female,91,48,91,27,Technical
1346,Female,72,85,34,30,Academic
5272,Female,97,74,62,36,Technical
2977,Male,95,82,78,25,Technical
2426,Female,86,56,54,31,Technical
2137,Male,65,58,85,39,Academic
1464,Female,57,57,62,27,Technical
517,Male,55,72,44,13,Technical
409,Female,43,59,98,22,Academic
2663,Male,90,72,45,22,Technical
2013,Female,43,49,90,28,Academic
234,Male,37,82,65,16,Technical
3753,Female,73,67,80,13,Technical
5142,Female,83,52,49,6,Technical
1810,Female,41,85,26,24,Technical
4052,Female,53,93,100,15,Technical
5392,Male,57,89,95,19,Technical
1247,Female,40,91,54,6,Technical
1011,Female,41,98,71,31,Technical
3635,Male,39,99,93,38,Technical
3201,Male,55,80,49,22,Technical
2913,Female,80,44,89,9,Technical
2117,Male,46,99,64,27,Technical
1465,Female,64,96,77,6,Technical
5223,Male,98,41,71,9,Technical
2396,Male,51,69,76,6,Technical
4277,Female,58,68,72,19,Technical
1333,Male,42,49,59,14,Academic
4445,Female,72,58,59,4,Technical
981,Female,64,38,83,30,Academic
538,Female,67,38,86,36,Academic
3420,Female,44,45,70,8,Academic
4938,Male,60,42,62,30,Technical
4015,Male,68,46,28,13,Technical
4725,Female,43,63,71,6,Technical
3331,Male,61,66,27,8,Academic
1621,Male,60,38,78,24,Academic
4568,Male,66,86,42,14,Technical
636,Female,59,44,31,7,Technical
4162,Male,85,46,47,33,Technical
2928,Male,36,100,97,19,Technical
3313,Male,70,84,58,22,Technical
4210,Male,48,96,55,13,Technical
1781,Male,38,88,72,15,Technical
3755,Male,65,68,69,22,Technical
4751,Male,56,62,62,20,Technical
3475,Male,86,68,28,36,Technical
1589,Male,60,94,99,36,Technical
1495,Male,43,57,50,8,Technical
2574,Female,90,86,62,10,Technical
4766,Female,100,40,55,4,Technical
3561,Male,44,47,69,9,Academic
5141,Female,66,70,46,26,Technical
4447,Female,86,97,37,11,Technical
4911,Male,31,69,41,35,Technical
4626,Male,91,74,44,21,Technical
841,Male,44,65,87,18,Technical
2264,Female,94,79,33,25,Technical
1135,Male,75,94,49,14,Technical
2573,Female,66,84,35,22,Technical
1284,Female,62,37,74,32,Academic
1901,Female,62,35,63,40,Technical
3546,Female,86,84,72,22,Technical
2485,Male,98,74,69,30,Academic
2189,Female,77,95,36,40,Technical
5205,Male,85,63,62,33,Technical
2269,Female,51,66,42,17,Technical
2498,Male,55,63,51,38,Technical
2590,Male,77,82,33,35,Technical
1324,Female,41,97,47,31,Technical
2388,Male,93,98,53,32,Technical
5094,Female,63,67,33,40,Academic
784,Female,65,56,29,8,Technical
3423,Female,91,49,89,30,Technical
3880,Female,69,64,34,37,Technical
2864,Male,49,87,97,23,Technical
791,Male,47,78,40,40,Technical
801,Male,40,78,98,14,Technical
550,Male,68,78,25,18,Technical
2208,Female,97,64,71,4,Technical
3907,Female,82,44,42,22,Technical
1842,Female,31,100,38,40,Technical
2275,Male,84,47,96,36,Technical
2186,Male,62,70,80,30,Technical
134,Female,93,62,29,15,Technical
